node,neighbors,degree
566,"30,36,42,117,222,249,312,455,465,492,559,605,624,727,890",15
567,"154,187,221,520,700,741,825,879,882,899,939,946,966",13
568,"195,333,667,670,754,762,770,797,802,811,891,931",12
569,"60,132,198,334,349,440,537,571,641,780,852,906,982",13
570,"144,187,339,517,731,776",6
571,"39,157,169,268,320,407,453,488,512,569,618",11
572,"104,106,133,266,283,419,450,476,500,631,666,714,715,773,927,958",16
573,"93,114,119,174,229,255,283,291,323,468,552",11
574,"271,406,772,777,823",5
575,"138,141,480,654,751,752,851",7
576,"172,466,467,544,668,769",6
577,"39,121,152,164,241,315,617,653,758,841",10
578,"13,119,199,260,341,525,615,649,702,785,795,829,832,882,968",15
579,"8,60,220,248,313,595,661,752,845,956,961,986,995",13
580,"123,153,216,377,454,470,491,597,619,620,745,818,872,969,984,986",16
581,"71,95,108,209,223,252,534,535,940,977",10
582,"334,478,776,806,949",5
583,"25,216,296,332,552,586,774,842,875,882,977",11
584,"58,216,344,418,469,716,735,767,814",9
585,"25,75,295,629,716,920",6
586,"4,146,151,358,396,439,583,594,683,962",10
587,"146,242,258,269,353,423,717,894,986",9
588,"259,327,433,504",4
589,"92,182,247,276,320,347,421,455,599,748,749,805,863,931",14
590,"10,74,97,146,256,488,611",7
591,"55,529,561,621,673,720,726,754",8
592,"398,671,719,872,955,976",6
593,"30,145,331,442,486,490,551,725,731,771,776,781,881,916,945",15
594,"10,54,175,406,426,511,521,586,612,635,636,838,846,863,925,991,999",17
595,"278,349,366,442,579,745,933,947,982",9
596,"107,131,249,269,282,390,514",7
597,"104,156,274,275,293,439,580,623,676,688,788,931",12
598,"56,263,364,512,545,651,788,800,912",9
599,"389,589,722,867,922",5
600,"53,260,393,845",4
601,"0,7,51,172,232,281,471,476,516,802,820",11
602,"2,83,326,360,796,813,932",7
603,"276,458,770,860,938",5
604,"55,136,140,210,227,338,622,672,724,743,807,899,954",13
605,"63,88,374,383,386,471,490,566,670,692",10
606,"29,52,237,269,328,331,428,479,494,565,631,666,803,927",14
607,"14,49,131,263,286,734,818,853",8
608,"139,210,257,334,410,444,512,514,746,817,944,981",12
609,"134,168,264,712,795",5
610,"28,141,270,456,546,550,555,717",8
611,"66,126,446,489,508,534,590,672,715,820",10
612,"70,206,213,253,518,520,526,594,641,859,900",11
613,"262,654,667,704,949",5
614,"248,265,373,538,768,928,934,960,974",9
615,"73,109,183,268,272,281,292,427,465,558,578,694,900,913,993",15
616,"18,149,269,403,653,705,706,729,782,992",10
617,"17,146,396,419,442,547,577,664,671,711,750,802",12
618,"34,125,300,503,544,571,766,855,914,978",10
619,"3,85,391,436,509,580,706,744,826",9
620,"13,34,58,110,143,365,471,580,670,773,943,962,976",13
621,"177,271,377,397,482,525,591,811,924,943,964",11
622,"7,88,103,454,491,604,766,870,896,905",10
623,"89,139,433,597,735,786,976",7
624,"247,335,395,439,473,556,566,636,863,871,928",11
625,"82,191,202,348,380,490,559,792,797,811,812,961",12
626,"21,134,197,249,287,299,466,470,527,663,901,969",12
627,"57,160,225,318,405,672,693,695,828,860",10
628,"27,219,222,254,434,476,649,778",8
629,"0,459,460,585,717,754,836,876",8
630,"143,159,170,287,340,396,676,928,933",9
631,"6,133,221,283,334,374,540,553,564,572,606,870",12
632,"238,332,637,835,838,903,924",7
633,"378,557,655,696,701,754,899,916,926,983",10
634,"71,108,137,197,359,478,495,501,705,794,817,968,977",13
635,"42,324,379,445,594,740,841",7
636,"67,383,419,422,473,497,526,560,594,624,711,942",12
637,"157,164,563,632,696,822,853",7
638,"16,19,31,96,212,225,477,754",8
639,"8,95,291,367,386,425,450,473,712,719,723,747,810,818,881,888,905,928,963,993",20
640,"10,37,107,120,154,217,470,668,716,719,749,860,869",13
641,"2,6,75,157,254,328,424,443,569,612,645,703,738,745,782,801,887",17
642,"54,90,185,234,276,478,523,549,799,843,921,976",12
643,"125,190,374,396,404,410,679,693,940,990",10
644,"273,346,415,659",4
645,"12,334,397,524,536,542,641,659,763,784,931,971",12
646,"209,347,417",3
647,"84,128,423,451,507,878,962",7
648,"196,537,927",3
649,"185,222,249,346,365,409,578,628,905",9
650,"15,122,143,179,187,313,337,462,818,824,982",11
651,"150,343,360,530,598,678,738,769,804,926,937",11
652,"11,118,516,816,993",5
653,"157,182,227,245,538,577,616,776,784,923",10
654,"181,276,536,561,575,613,669,696,745,765,818,875,922",13
655,"18,42,127,201,391,483,548,633,673,820,837,854,895,973",14
656,"180,206,219,293,427,549,682,774,822",9
657,"4,177,243,257,340,377,770,776,784",9
658,"279,304,535,748,773,954",6
659,"110,145,224,310,382,411,436,475,503,529,644,645,672,687,737,757,767",17
660,"75,189,244,477,496,515,517,718,804,805,914,978,991",13
661,"213,291,355,437,468,538,579,709,783",9
662,"150,222,311,319,429,548,918",7
663,"262,288,297,448,491,562,626,704,714,807,838,856,941,957,960,988",16
664,"143,303,338,488,527,540,617,688,737",9
665,"59,70,94,113,138,221,291,454,458,462,481,776,957",13
666,"113,355,440,506,572,606",6
667,"95,454,483,549,568,613,681,708,987",9
668,"96,151,155,239,280,348,576,640,680,843,903",11
669,"78,339,375,476,552,654,779,818,884,924,969",11
670,"50,99,159,284,367,467,547,568,605,620,748,893",12
671,"110,162,554,592,617,766",6
672,"418,511,558,560,604,611,627,659,749,814,939",11
673,"180,249,325,468,490,591,655,731,852,939,951",11
674,"102,118,128,135,241,319,402,556,720,793,828,862",12
675,"30,61,119,366,411,487,557,709,792,824",10
676,"93,168,453,462,510,557,597,630,677,846",10
677,"61,128,173,272,676,944",6
678,"178,203,215,506,530,651,833,897,994",9
679,"181,470,521,565,643,827,830,921,935,944,952,955,966,986",14
680,"197,458,518,557,668,692,756,803,936,971,975",11
681,"196,342,538,667",4
682,"145,155,182,247,250,263,315,347,656,748,774,776,821,822,959,996",16
683,"43,113,121,375,394,492,586,840",8
684,"5,92,508,548,713,827",6
685,"11,37,77,151,152,238,250,265,337,401,441,477,777,786,877,903,927",17
686,"58,98,767,826,906,927",6
687,"107,127,162,203,287,426,499,659,815,865",10
688,"167,194,597,664",4
689,"271,308,420,736",4
690,"101,159,280,306,437,497,548,698,722,800,875,984,999",13
691,"157,172,182,345,558,755,999",7
692,"112,121,281,352,605,680,703,858,866,872,933,936",12
693,"25,196,237,252,328,464,476,487,627,643,853,878",12
694,"222,263,379,381,393,615,920,935,948",9
695,"20,121,185,254,510,627,910,917,939",9
696,"9,43,50,202,227,407,466,478,633,637,654,728,758,759,859,984",16
697,"15,128,230,271,324,423,491,778,950",9
698,"43,175,323,365,368,413,508,548,558,690,710,799,808",13
699,"11,92,165,221,387,418,480,759,792,941",10
700,"45,421,452,567,865,900,904,961",8
701,"552,633,772,880",4
702,"227,275,427,449,578,771,803,858",8
703,"32,104,149,212,249,257,342,446,641,692",10
704,"28,167,279,344,381,613,663,757,812,837,853",11
705,"91,165,356,423,486,616,634,717,743,818",10
706,"74,105,218,236,263,616,619,729,805,816,855,938",12
707,"78,90,179,192,195,280,340,442,504,766,829",11
708,"184,295,457,466,511,667,719,844,985",9
709,"38,129,171,232,444,661,675,826,856,860",10
710,"81,114,154,426,460,499,698,738,787,828,940",11
711,"35,67,289,408,617,636,763",7
712,"104,178,415,463,502,503,609,639,780,844,924",11
713,"48,196,206,273,325,396,443,513,559,684,787,844",12
714,"31,78,113,275,302,328,393,416,450,572,663,766,824",13
715,"8,47,50,58,68,167,227,260,572,611,729,814,891,935,957,963",16
716,"36,68,142,174,365,384,584,585,640,757,890",11
717,"130,182,188,204,415,587,610,629,705,835,862,882,907,918,960",15
718,"41,97,118,221,534,660,897,984",8
719,"140,359,521,548,592,639,640,708,947",9
720,"77,159,261,305,333,397,438,591,674",9
721,"99,256,322,333,365,527,877,983",8
722,"136,284,301,306,311,461,485,599,690,924",10
723,"25,51,110,155,493,540,639,752,791,799,960,962",12
724,"22,225,467,507,604,776,829,931",8
725,"152,205,340,352,367,593,793,809,884",9
726,"23,328,591,888",4
727,"140,290,320,387,476,489,566,807,825,838",10
728,"63,102,123,177,208,246,301,374,560,696,927,931,979",13
729,"186,307,466,616,706,715,812,873",8
730,"183,480,536,540,765,863,867,936",8
731,"201,212,267,366,397,432,479,570,593,673,741,836,880",13
732,"3,37,106,465,795,818,841",7
733,"67,93,212,457,479,904",6
734,"4,165,182,240,330,344,444,499,607,872,880",11
735,"354,361,404,419,456,584,623,799,822,992",10
736,"27,65,69,85,104,145,173,236,241,281,297,689,933",13
737,"51,71,73,264,526,659,664,759,766",9
738,"2,63,205,415,508,641,651,710,804,973,992",11
739,"131,181,193,253,267,310,313,378,771",9
740,"79,139,367,635,880",5
741,"63,65,115,125,235,263,404,484,510,567,731,783,874,885,935",15
742,"136,312,464,465,467,513",6
743,"184,206,276,511,512,604,705,760,785,874,881,910,936,962,984",15
744,"96,97,253,619,824,872,991,997",8
745,"64,206,301,350,466,528,580,595,641,654,812,990",12
746,"123,163,272,388,451,470,608,751,763,766,825,843,997",13
747,"207,261,552,639,805,953",6
748,"22,147,253,364,418,440,563,589,658,670,682,837,899,959,988",15
749,"70,73,119,213,287,376,421,493,589,640,672,805,823,925,934",15
750,"22,191,232,327,495,539,617,834,925,975,984",11
751,"305,331,348,406,479,575,746,796,935,986",10
752,"67,238,275,276,304,379,397,422,530,550,575,579,723,889,944",15
753,"226,241,299,310,330,403,797,820",8
754,"194,340,366,568,591,629,633,638,870,909",10
755,"206,277,345,384,524,532,538,691,869,887,964,971,991,995",14
756,"133,250,350,385,408,504,680,894,927,928,959",11
757,"96,97,146,213,659,704,716,784,837,887",10
758,"168,255,345,410,421,460,577,696,920",9
759,"445,448,696,699,737,951",6
760,"146,282,416,743,801,841,852",7
761,"42,88,105,164,204,223,246,302,331,938",10
762,"17,276,296,386,568,787,840,846",8
763,"48,81,315,456,645,711,746,807",8
764,"3,378,465,472,508,560,800,850,984",9
765,"54,126,166,191,331,654,730,780,834,920",10
766,"171,242,298,473,560,618,622,671,707,714,737,746,906,944",14
767,"137,227,484,584,659,686,930,992",8
768,"85,118,176,238,281,300,310,341,388,409,562,614,823,941",14
769,"160,311,362,469,490,576,651,800",8
770,"132,177,231,351,430,568,603,657",8
771,"79,156,310,357,523,593,702,739,915,959,993",11
772,"25,71,102,345,347,354,574,701,957",9
773,"33,56,234,259,468,572,620,658,866",9
774,"145,212,257,316,347,583,656,682",8
775,"86,93,352,541,543",5
776,"82,85,279,284,570,582,593,653,657,665,682,724,862",13
777,"19,44,90,97,150,206,239,384,574,685",10
778,"85,235,262,628,697,806,818,878,934",9
779,"47,154,281,430,471,498,669,825",8
780,"32,153,274,397,540,565,569,712,765",9
781,"61,88,379,532,539,593,923,978",8
782,"206,272,343,439,448,616,641,797,862,949,956",11
783,"129,256,431,476,500,548,661,741",8
784,"9,69,116,119,151,179,232,368,410,422,536,645,653,657,757,960",16
785,"38,122,279,337,360,460,479,484,540,578,743,811,879,958",14
786,"37,65,91,218,312,350,512,623,685,793,823,878,965",13
787,"18,250,283,428,471,550,710,713,762,817",10
788,"47,200,338,528,597,598,799,918,943,953",10
789,"49,137,190,200,353,410,459,557,812,815,838,859,883,930,946",15
790,"51,150,256,260,303,362,416,434,474,521,522,876",12
791,"17,65,271,339,349,442,482,523,723,806,963,979",12
792,"39,199,227,342,429,494,511,625,675,699,890,901,996",13
793,"42,67,197,208,226,333,334,445,549,674,725,786",12
794,"11,63,127,168,195,205,412,634,907,994",10
795,"105,183,260,268,423,445,509,561,578,609,732,979",12
796,"143,147,319,356,383,510,533,602,751,912,955,994,996",13
797,"51,63,472,478,568,625,753,782,814,857",10
798,"46,87,207,311,515,521",6
799,"55,116,413,541,642,698,723,735,788,912",10
800,"77,155,161,397,400,483,546,598,690,764,769,809,931",13
801,"3,26,105,225,390,412,430,540,641,760,804,813,836,897,999",15
802,"186,294,379,445,495,546,568,601,617,805,845",11
803,"15,116,213,254,305,509,606,680,702,857",10
804,"96,116,354,449,651,660,738,801,833,942,945,958",12
805,"164,226,292,315,388,446,456,559,589,660,706,747,749,802,964,990",16
806,"161,582,778,791",4
807,"29,74,277,318,392,604,663,727,763,896,909",11
808,"85,229,302,345,518,698,838,849",8
809,"246,418,542,725,800,813,850,941",8
810,"88,151,189,264,440,479,639",7
811,"53,56,285,329,336,374,502,511,568,621,625,785,858,859,866,892,909,928,987",19
812,"14,29,351,356,441,460,625,704,729,745,789,933,963",13
813,"9,331,355,456,466,487,549,602,801,809,874",11
814,"54,129,176,195,277,333,391,407,584,672,715,797,888,954",14
815,"72,83,119,238,247,283,306,535,687,789,955,974,998",13
816,"70,96,138,153,245,252,305,369,476,488,652,706,832,861",14
817,"25,68,125,303,494,514,608,634,787,875,988,993",12
818,"134,187,189,212,310,311,373,415,478,537,556,559,580,607,639,650,654,669,705,732,778,906,924",23
819,"106,116,206,230,259,309,338,519",8
820,"12,190,489,557,601,611,655,753,854",9
821,"88,236,420,682",4
822,"406,447,534,637,656,682,735",7
823,"17,42,177,197,406,574,749,768,786,863,911",11
824,"70,238,318,429,463,529,650,675,714,744,890,911",12
825,"278,355,382,508,540,567,727,746,779,826",10
826,"115,158,494,530,619,686,709,825",8
827,"478,679,684",3
828,"6,67,177,301,392,429,460,627,674,710,935",11
829,"22,164,206,415,546,578,707,724,840,872,908,932,979,996",14
830,"100,227,367,389,440,485,679,840,855,859,898,899",12
831,"170,219,843,870,923",5
832,"34,91,105,168,218,500,578,816,836,881,928",11
833,"16,216,228,241,557,678,804,850,854,902",10
834,"53,64,167,189,248,750,765,899,913,922,965",11
835,"30,148,267,331,381,394,410,490,543,632,717",11
836,"33,48,234,247,309,629,731,801,832,926",10
837,"313,416,655,704,748,757,994",7
838,"172,392,502,594,632,663,727,789,808,839,916,919",12
839,"9,67,74,94,198,244,457,486,505,838,842,907,924",13
840,"25,33,42,240,323,333,343,683,762,829,830,884",12
841,"200,352,577,635,732,760,877,920",8
842,"8,126,163,251,418,432,434,543,583,839,867,873,926",13
843,"0,35,453,642,668,746,831,882,980",9
844,"4,272,370,495,708,712,713",7
845,"167,171,388,501,579,600,802,879",8
846,"280,311,384,449,505,594,676,762,892,934,942",11
847,"174,225,250,340,366,392,878,970,981,991",10
848,"289,360,374,933,943",5
849,"265,540,808,934",4
850,"189,222,297,764,809,833,910,932,999",9
851,"331,487,575,944",4
852,"121,161,207,310,314,450,569,673,760,919,998",11
853,"18,160,203,400,607,637,693,704",8
854,"216,219,311,391,409,655,820,833,887",9
855,"0,77,107,155,243,269,309,365,456,472,618,706,830",13
856,"86,254,317,324,444,527,663,709,916,922,937,984",12
857,"135,263,286,324,379,436,797,803,946",9
858,"152,262,299,372,393,540,692,702,811,866,878,885,921",13
859,"38,81,153,328,376,387,409,455,458,510,612,696,789,811,830",15
860,"57,72,99,139,197,251,315,351,433,603,627,640,709,928",14
861,"57,91,217,331,378,405,446,478,816,866,882",11
862,"177,674,717,776,782,904,999",7
863,"204,243,337,342,497,589,594,624,730,823",10
864,"87,107,140,222,448,939,980",7
865,"165,248,357,462,482,687,700",7
866,"381,556,692,773,811,858,861,874,922,944,950,974",12
867,"268,409,437,482,599,730,842",7
868,"21,50,79,259,260,446,514",7
869,"138,249,289,640,755",5
870,"166,190,313,461,466,537,622,631,754,831,958",11
871,"122,365,418,543,624",5
872,"66,90,121,182,256,286,299,580,592,692,734,744,829",13
873,"25,169,175,219,371,387,729,842,890,899,912,978",12
874,"29,147,353,428,495,741,743,813,866,875,898",11
875,"85,230,335,402,414,497,513,559,583,654,690,817,874,989",14
876,"64,92,131,334,629,790,954",7
877,"39,163,173,223,388,402,461,500,529,685,721,841,894",13
878,"121,157,313,319,647,693,778,786,847,858,922,943",12
879,"32,83,209,223,330,449,567,785,845",9
880,"175,229,251,261,293,295,363,460,701,731,734,740,969,973,998",15
881,"88,127,151,220,272,593,639,743,832,889",10
882,"110,140,210,250,300,429,567,578,583,717,843,861",12
883,"7,13,102,358,478,789",6
884,"249,348,397,484,669,725,840,951,954",9
885,"192,237,251,262,559,741,858,941",8
886,"6,77,79,113,196,205,347,482",8
887,"40,250,312,364,561,641,755,757,854,953,976",11
888,"16,33,362,402,487,500,639,726,814,990",10
889,"129,229,318,459,752,881,896",7
890,"151,296,521,566,716,792,824,873,956,963",10
891,"198,449,545,568,715,947",6
892,"63,162,337,375,473,556,811,846,915,969",10
893,"122,247,256,326,535,670",6
894,"134,150,206,296,340,391,470,514,522,587,756,877,955,983,993",15
895,"393,453,533,655,903",5
896,"48,192,339,340,510,553,622,807,889",9
897,"103,312,440,546,678,718,801,982",8
898,"72,90,263,305,472,499,548,553,830,874,983",11
899,"90,172,235,274,497,543,567,604,633,748,830,834,873",13
900,"21,117,397,487,612,615,700,918",8
901,"5,153,184,193,269,288,380,424,432,524,626,792",12
902,"11,44,50,236,317,356,456,833,948",9
903,"112,192,212,275,355,392,435,501,526,632,668,685,895,948,953",15
904,"11,127,382,700,733,862",6
905,"9,172,307,622,639,649",6
906,"42,245,254,433,525,569,686,766,818,974",10
907,"264,316,334,423,441,506,717,794,839",9
908,"47,90,355,443,458,829,927,947",8
909,"135,158,754,807,811",5
910,"217,321,335,361,521,558,695,743,850,920,960",11
911,"196,276,344,523,564,823,824",7
912,"139,202,462,598,796,799,873,929",8
913,"139,152,191,325,522,615,834,946",8
914,"36,80,254,485,618,660",6
915,"32,130,149,208,289,359,526,771,892",9
916,"257,436,593,633,838,856",6
917,"273,278,397,443,695",5
918,"7,20,271,388,430,559,662,717,788,900",10
919,"223,249,285,288,419,443,457,551,838,852",10
920,"87,107,366,585,694,758,765,841,910",9
921,"26,221,303,466,642,679,858",7
922,"223,375,388,424,599,654,834,856,866,878",10
923,"52,65,203,282,475,653,781,831",8
924,"163,236,314,457,466,549,621,632,669,712,722,818,839,955",14
925,"22,181,214,275,350,374,504,594,749,750,942",11
926,"137,171,298,494,633,651,836,842,970,994",10
927,"36,81,111,224,572,606,648,685,686,728,756,908,983",13
928,"22,35,53,326,358,438,547,614,624,630,639,756,811,832,860",15
929,"1,3,71,221,256,912,958",7
930,"180,217,234,767,789,931",6
931,"27,120,199,306,332,401,568,589,597,645,724,728,800,930,939",15
932,"12,153,190,247,411,503,526,602,829,850",10
933,"33,85,155,304,442,458,531,595,630,692,736,812,848",13
934,"45,47,60,194,210,236,614,749,778,846,849",11
935,"31,194,203,405,474,496,558,679,694,715,741,751,828",13
936,"7,62,379,480,508,680,692,730,743",9
937,"7,31,651,856",4
938,"206,329,384,407,413,502,603,706,761,988",10
939,"319,329,355,422,465,476,567,672,673,695,864,931,980",13
940,"91,107,138,169,439,581,643,710,953",9
941,"33,190,252,663,699,768,809,885,977",9
942,"33,118,358,636,804,846,925",7
943,"98,239,255,261,441,449,541,546,620,621,788,848,878",13
944,"29,135,292,306,325,414,463,513,549,608,677,679,752,766,851,866",16
945,"39,247,261,289,547,593,804,971",8
946,"39,76,260,284,312,354,379,567,789,857,913",11
947,"16,136,253,294,302,385,435,595,719,891,908",11
948,"100,280,289,694,902,903",6
949,"94,135,231,477,549,582,613,782,969",9
950,"49,58,77,177,244,291,340,446,504,518,697,866",12
951,"9,381,393,432,439,447,673,759,884",9
952,"273,284,371,472,477,510,679",7
953,"135,265,747,788,887,903,940,988",8
954,"8,94,138,204,335,385,459,496,604,658,814,876,884,970",14
955,"171,206,232,316,320,481,496,538,592,679,796,815,894,924,970",15
956,"132,200,219,270,296,453,473,579,782,890",10
957,"13,58,72,426,510,521,546,663,665,715,772",11
958,"78,157,172,262,263,370,565,572,785,804,870,929",12
959,"19,63,85,278,300,534,682,748,756,771",10
960,"50,111,167,402,525,614,663,717,723,784,910",11
961,"256,303,334,350,579,625,700,966",8
962,"25,64,183,221,272,280,281,302,447,586,620,647,723,743,970,984",16
963,"119,269,368,408,467,507,639,715,791,812,890,995",12
964,"49,277,445,621,755,805",6
965,"160,240,274,786,834,977,989",7
966,"3,8,47,73,74,152,225,300,348,353,425,474,567,679,961",15
967,"286,345,402",3
968,"130,234,291,320,406,535,578,634",8
969,"75,80,98,220,316,353,378,402,420,580,626,669,880,892,949",15
970,"80,215,398,457,498,847,926,954,955,962",10
971,"24,87,193,509,645,680,755,945",8
972,"48,278,550,974",4
973,"135,324,334,420,655,738,880,976",8
974,"261,315,388,469,520,614,815,866,906,972",10
975,"199,471,680,750,976",5
976,"29,213,216,248,316,366,454,592,620,623,642,887,973,975",14
977,"42,104,145,186,225,226,265,431,497,581,583,634,941,965",14
978,"86,90,227,239,287,288,402,471,618,660,781,873",12
979,"15,55,144,151,155,232,374,452,506,728,791,795,829",13
980,"143,154,302,308,357,386,474,521,843,864,939",11
981,"244,379,608,847",4
982,"112,156,238,277,293,569,595,650,897",9
983,"296,498,523,633,721,894,898,927,989,995",10
984,"29,188,267,273,399,401,420,491,542,580,690,696,718,743,750,764,856,962",18
985,"47,50,78,89,126,326,374,404,409,708",10
986,"204,253,479,579,580,587,679,751",8
987,"37,52,70,75,86,132,287,289,318,512,667,811",12
988,"78,163,177,294,331,414,663,748,817,938,953",11
989,"160,192,262,286,441,483,875,965,983",9
990,"85,233,272,456,643,745,805,888",8
991,"15,151,355,411,425,492,540,594,660,744,755,847",12
992,"49,232,324,391,484,616,735,738,767",9
993,"46,145,367,615,639,652,771,817,894",9
994,"73,120,124,129,141,302,470,678,794,796,837,926",12
995,"21,153,309,403,579,755,963,983",8
996,"135,331,386,387,394,466,682,792,796,829",10
997,"97,181,198,289,417,550,560,744,746",9
998,"107,113,120,266,353,361,500,520,554,815,852,880",12
999,"161,216,428,488,562,594,690,691,801,850,862",11
