node,neighbors,degree
560,"493,555,556,557,558,562,563,564,565",9
561,"285,556,557,558,559,562,563,564,565,566",10
562,"446,557,558,559,560,561,563,565,566,567",10
563,"296,558,559,560,561,562,564,565,567,568",10
564,"25,212,559,560,561,563,565,568,569",9
565,"560,561,562,563,564,566,567,568,569,570,622",11
566,"561,562,565,567,568,569,570,571",8
567,"4,562,563,565,566,568,570,571,572",9
568,"293,563,564,565,566,567,569,570,571,572,573",11
569,"419,564,565,566,568,570,571,572,573",9
570,"105,565,566,567,568,569,572,573,574,575",10
571,"566,567,568,569,572,573,574,575,576",9
572,"261,567,568,569,570,571,574,575,576,577",10
573,"568,569,570,571,575,576,577,578,709",9
574,"570,571,572,575,576,577,578,579,715",9
575,"570,571,572,573,574,576,577,578,579,580,934",11
576,"571,572,573,574,575,577,578,579,580,581",10
577,"572,573,574,575,576,578,579,580,581,582",10
578,"472,573,574,575,576,577,580,581,582,583",10
579,"574,575,576,577,580,581,582,583,584",9
580,"575,576,577,578,579,581,582,583,584,585,969",11
581,"576,577,578,579,580,582,583,584,585,586",10
582,"30,526,577,578,579,580,581,583,584,585,586,587",12
583,"578,579,580,581,582,584,585,586,588,612,785",11
584,"579,580,581,582,583,585,586,587,588,589",10
585,"580,581,582,583,584,586,590,735,751,778",10
586,"581,582,583,584,585,587,588,589,590,591",10
587,"582,584,586,588,589,590,591,592",8
588,"583,584,586,587,589,590,592,593,948",9
589,"584,586,587,588,590,591,592,593,594",9
590,"585,586,587,588,589,591,592,593,594,595",10
591,"586,587,589,590,592,593,594,595,596,895",10
592,"148,587,588,589,590,591,594,595,596,597",10
593,"483,588,589,590,591,594,595,598,857",9
594,"270,481,589,590,591,592,593,595,597,598,599",11
595,"590,591,592,593,594,596,597,598,599,600",10
596,"591,592,595,597,598,599,600,601",8
597,"193,592,594,595,596,598,599,600,601,602",10
598,"208,593,594,595,596,597,599,600,602,603,829",11
599,"472,497,594,595,596,597,598,600,601,602,603,604",12
600,"115,595,596,597,598,599,601,602,603,604",10
601,"309,596,597,599,600,602,603,604,606",9
602,"324,597,598,599,600,601,604,605,606,607",10
603,"136,415,598,599,600,601,604,607,608",9
604,"212,454,599,600,601,602,603,605,606,608,609",11
605,"474,602,604,608,609,610,672",7
606,"88,601,602,604,607,608,609,610,611",9
607,"602,603,606,608,609,611,612,853",8
608,"603,604,605,606,607,609,610,611,612,613",10
609,"240,464,604,605,606,607,608,610,612,613,614",11
610,"340,605,606,608,609,611,612,614,615",9
611,"606,607,608,610,612,613,614,615,616",9
612,"583,607,608,609,610,611,613,614,615,616,617",11
613,"124,608,609,611,612,614,615,616,617",9
614,"609,610,611,612,613,616,617,618,619,971",10
615,"610,611,612,613,616,617,618,619,620",9
616,"611,612,613,614,615,617,618,620,621,885",10
617,"221,612,613,614,615,616,618,619,620,622,962",11
618,"47,294,614,615,616,617,620,622,623",9
619,"614,615,617,620,621,622,623,624",8
620,"615,616,617,618,619,621,622,623,624,625",10
621,"616,619,620,622,623,624,625,626,982",9
622,"217,565,617,618,619,620,621,623,626,627",10
623,"618,619,620,621,622,624,625,626,627,628,636",11
624,"619,620,621,623,625,626,627,628,629",9
625,"349,537,620,621,623,624,626,627,628,629,630",11
626,"621,622,623,624,625,627,628,630,631,794",10
627,"622,623,624,625,626,629,630,631,632,735",10
628,"307,318,623,624,625,626,629,630,632,633",10
629,"624,625,627,628,630,631,632,633,634",9
630,"625,626,627,628,629,631,632,633,634,635",10
631,"519,626,627,629,630,632,633,634,635,636",10
632,"627,628,629,630,631,633,634,635,636,637",10
633,"628,629,630,631,632,634,635,636,637,638",10
634,"629,630,631,632,633,635,636,637,638,639",10
635,"630,631,632,633,634,636,637,638,639,640",10
636,"623,631,632,633,634,635,637,638,639,640",10
637,"361,632,633,634,635,636,638,639,640,804",10
638,"633,634,635,636,637,639,640,642,643,854",10
639,"634,635,636,637,638,640,641,642,643,644",10
640,"76,635,636,637,638,639,641,642,643,644,645",11
641,"639,640,642,643,644,645,646",7
642,"638,639,640,641,643,644,645,646,647",9
643,"638,639,640,641,642,644,645,646,647,648",10
644,"92,213,639,640,641,642,643,645,646,647,648,649,954",13
645,"640,641,642,643,644,646,647,648,649,650",10
646,"91,413,543,641,642,643,644,645,647,648,650",11
647,"642,643,644,645,646,648,649,650,651,652,984",11
648,"643,644,645,646,647,649,650,651,652,653",10
649,"22,644,645,647,648,651,652,653,654",9
650,"645,646,647,648,651,652,653,654,825",9
651,"219,647,648,649,650,652,654,655,656",9
652,"647,648,649,650,651,653,654,655,656,657",10
653,"415,648,649,650,652,654,655,656,657",9
654,"649,650,651,652,653,655,656,657,658,659",10
655,"651,652,653,654,657,658,659,660,767",9
656,"37,365,651,652,653,654,657,659,660,661",10
657,"11,652,653,654,655,656,658,659,661,662",10
658,"654,655,657,659,660,661,662,663",8
659,"654,655,656,657,658,660,661,662,664,983",10
660,"309,655,656,658,659,661,663,664,665,687",10
661,"265,656,657,658,659,660,662,663,664,665",10
662,"657,658,659,661,663,664,665,666,667",9
663,"658,660,661,662,664,665,666,667,668",9
664,"659,660,661,662,663,665,666,667,668,669",10
665,"660,661,662,663,664,666,667,668,669,670",10
666,"662,663,664,665,667,668,669,670,671",9
667,"178,344,662,663,664,665,666,668,669,671,672,876",12
668,"663,664,665,666,667,669,670,671,672,673",10
669,"21,664,665,666,667,668,670,671,672,673,674",11
670,"665,666,668,669,671,672,673,674,675",9
671,"260,666,667,668,669,670,672,674,675,676,744",11
672,"605,667,668,669,670,671,673,674,675,677,817",11
673,"668,669,670,672,674,675,676,677,678,680,763,876",12
674,"285,669,670,671,672,673,675,676,677,678,679",11
675,"670,671,672,673,674,676,677,678,679,680",10
676,"400,511,671,673,674,675,677,678,679,680,681",11
677,"672,673,674,675,676,678,679,680,681,682",10
678,"300,673,674,675,676,677,680,681,682,683",10
679,"152,674,675,676,677,681,682,683,684",9
680,"673,675,676,677,678,681,682,684,685",9
681,"676,677,678,679,680,682,683,684,685,686",10
682,"677,678,679,680,681,683,684,685,687,811",10
683,"678,679,681,682,684,685,686,687,688",9
684,"679,680,681,682,683,685,686,687,688,689",10
685,"680,681,682,683,684,686,687,688,689,690",10
686,"314,681,683,684,685,687,688,689,690,691",10
687,"4,660,682,683,684,685,686,688,689,690,691,692,994",13
688,"518,683,684,685,686,687,689,690,691,693",10
689,"684,685,686,687,688,690,691,692,693,694",10
690,"685,686,687,688,689,691,692,693,694,695,894",11
691,"686,687,688,689,690,692,693,694,695,696",10
692,"687,689,690,691,693,694,695,696,697",9
693,"688,689,690,691,692,694,695,696,697,698,896",11
694,"353,689,690,691,692,693,695,697,698,844",10
695,"690,691,692,693,694,696,697,698,699,700",10
696,"691,692,693,695,697,698,699,700,701",9
697,"692,693,694,695,696,698,699,700,701,702",10
698,"693,694,695,696,697,699,700,701,702,703",10
699,"695,696,697,698,700,701,702,703,704",9
700,"695,696,697,698,699,701,702,703,704,705",10
701,"239,696,697,698,699,700,702,703,704,705,706",11
702,"697,698,699,700,701,703,704,705,706,707",10
703,"261,273,698,699,700,701,702,705,706,708",10
704,"699,700,701,702,705,706,707,708,709",9
705,"700,701,702,703,704,706,707,708,709,915",10
706,"150,495,701,702,703,704,705,707,709,710,711,810",12
707,"365,702,704,705,706,709,711,712,885",9
708,"546,703,704,705,709,710,711,712,713",9
709,"573,704,705,706,707,708,710,711,712,713,714",11
710,"706,708,709,711,712,713,714,715",8
711,"706,707,708,709,710,712,713,714,715,980",10
712,"707,708,709,710,711,713,714,715,716,717",10
713,"124,708,709,710,711,712,714,715,716,717,718",11
714,"709,710,711,712,713,715,716,717,718,719",10
715,"574,710,711,712,713,714,716,717,718,837",10
716,"712,713,714,715,717,718,719,720,721",9
717,"127,712,713,714,715,716,718,719,721,722",10
718,"399,555,713,714,715,716,717,719,722,723",10
719,"714,716,717,718,720,721,722,723,724",9
720,"716,719,721,722,723,724,725",7
721,"257,716,717,719,720,722,723,724,725,726",10
722,"717,718,719,720,721,723,724,725,726,727",10
723,"718,719,720,721,722,724,725,726,727,728",10
724,"719,720,721,722,723,725,726,727,728,729",10
725,"720,721,722,723,724,726,727,728,729,730",10
726,"149,721,722,723,724,725,727,728,729,730,731",11
727,"722,723,724,725,726,728,729,730,731,732",10
728,"45,723,724,725,726,727,729,730,731,732,733",11
729,"724,725,726,727,728,730,731,732,733,734",10
730,"47,725,726,727,728,729,731,732,733,734,735",11
731,"726,727,728,729,730,732,733,734,735,736",10
732,"727,728,729,730,731,733,734,735,736,737,997",11
733,"328,728,729,730,731,732,735,736,737,738,950",11
734,"729,730,731,732,736,737,738,739,799",9
735,"446,585,627,730,731,732,733,736,737,738,739,740",12
736,"731,732,733,734,735,737,738,739,740,741",10
737,"30,154,732,733,734,735,736,738,739,740,741,742",12
738,"733,734,735,736,737,739,741,742,743,833,969",11
739,"734,735,736,737,738,740,741,742,743,744",10
740,"735,736,737,739,741,742,743,744,745",9
741,"736,737,738,739,740,742,743,744,745,746",10
742,"374,737,738,739,740,741,743,744,745,746,747",11
743,"40,738,739,740,741,742,744,746,747,748,839",11
744,"671,739,740,741,742,743,745,746,747,748,749,783",12
745,"740,741,742,744,746,747,748,749,750",9
746,"113,381,741,742,743,744,745,747,748,749,750,981",12
747,"742,743,744,745,746,748,749,750,751,752",10
748,"282,743,744,745,746,747,749,750,751,752,753",11
749,"744,745,746,747,748,750,751,752,753,754",10
750,"745,746,747,748,749,751,752,753,754,755",10
751,"585,747,748,749,750,752,753,754,755,977",10
752,"316,747,748,749,750,751,753,754,755,756,941",11
753,"251,748,749,750,751,752,754,755,756,758,928",11
754,"749,750,751,752,753,755,756,757,758,759",10
755,"750,751,752,753,754,756,757,758,759,760,764",11
756,"752,753,754,755,757,758,759,760,761",9
757,"167,754,755,756,758,760,761,762",8
758,"753,754,755,756,757,759,760,761,762,763",10
759,"754,755,756,758,760,761,762,763,764,797",10
760,"755,756,757,758,759,761,762,763,764,765",10
761,"5,316,756,757,758,759,760,762,764,765,766",11
762,"757,758,759,760,761,763,764,765,766,767",10
763,"75,673,758,759,760,762,764,766,927",9
764,"755,759,760,761,762,763,765,766,767,769",10
765,"116,760,761,762,764,768,770,842,892,927",10
766,"761,762,763,764,767,768,769,770,771",9
767,"192,655,762,764,766,768,770,771,772,803",10
768,"765,766,767,769,770,771,772,773",8
769,"764,766,768,770,771,772,773,774",8
770,"765,766,767,768,769,771,772,773,774,775",10
771,"766,767,768,769,770,772,773,774,775,776",10
772,"767,768,769,770,771,773,774,775,776,777",10
773,"220,317,768,769,770,771,772,775,776,777,778",11
774,"769,770,771,772,775,776,777,778,779",9
775,"206,319,770,771,772,773,774,776,777,778,825",11
776,"342,366,771,772,773,774,775,778,779,780,781",11
777,"198,510,772,773,774,775,778,779,781,869",10
778,"585,773,774,775,776,777,779,780,781,782,783",11
779,"163,774,776,777,778,780,781,783,784",9
780,"776,778,779,781,782,783,784,785",8
781,"160,776,777,778,779,780,782,783,784,785,786",11
782,"57,403,778,780,781,783,784,786,787",9
783,"744,778,779,780,781,782,785,786,787,788",10
784,"779,780,781,782,785,786,787,788,789",9
785,"583,780,781,783,784,786,789,790,952",9
786,"781,782,783,784,785,787,788,789,790,791",10
787,"782,783,784,786,788,789,790,791,792",9
788,"142,465,783,784,786,787,789,790,791,792",10
789,"784,785,786,787,788,790,791,792,794,892",10
790,"785,786,787,788,789,791,792,793,794,795",10
791,"279,786,787,788,789,790,793,794,795,796",10
792,"787,788,789,790,793,794,795,796,797",9
793,"283,790,791,792,794,796,797,798,969",9
794,"626,789,790,791,792,793,795,796,797,798,799",11
795,"28,790,791,792,794,796,797,799,800",9
796,"115,510,791,792,793,794,795,797,798,799,800,801",12
797,"109,759,792,793,794,795,796,798,800,801,802",11
798,"793,794,796,797,799,800,801,802,803",9
799,"402,421,734,794,795,796,798,800,801,803,804",11
800,"795,796,797,798,799,801,802,803,804,805,883",11
801,"796,797,798,799,800,802,803,804,805,806",10
802,"797,798,800,801,803,804,805,806,935",9
803,"264,767,798,799,800,801,802,805,806,807,808",11
804,"76,637,799,800,801,802,805,807,809,958",10
805,"499,800,801,802,803,804,806,807,809,810,951,985",12
806,"512,801,802,803,805,807,808,809,810,811,867",11
807,"465,803,804,805,806,808,809,810,812",9
808,"262,480,803,806,807,809,810,811,812,813",10
809,"804,805,806,807,808,810,811,812,813,814",10
810,"32,706,805,806,807,808,809,811,813,814,815,950",12
811,"303,682,806,808,809,810,812,813,815,816,943",11
812,"384,807,808,809,811,814,815,816,817",9
813,"106,503,808,809,810,811,814,815,816,817",10
814,"556,809,810,812,813,815,816,817,818",9
815,"810,811,812,813,814,816,817,818,819,820",10
816,"811,812,813,814,815,817,818,819,820,898",10
817,"672,812,813,814,815,816,818,819,820,821,822",11
818,"814,815,816,817,819,820,821,822,823",9
819,"815,816,817,818,820,821,822,823,824",9
820,"815,816,817,818,819,821,822,823,824,825,872",11
821,"817,818,819,820,822,823,824,825,826",9
822,"817,818,819,820,821,823,824,825,826,827",10
823,"818,819,820,821,822,824,825,827,828,863",10
824,"819,820,821,822,823,825,826,827,828,829",10
825,"650,775,820,821,822,823,824,826,827,828,829,830",12
826,"821,822,824,825,827,828,829,830,831",9
827,"822,823,824,825,826,828,829,830,831,832",10
828,"823,824,825,826,827,829,830,831,832,918",10
829,"353,548,598,824,825,826,827,828,830,832,834",11
830,"281,825,826,827,828,829,831,832,833,834,835",11
831,"512,826,827,828,830,833,834,835,836",9
832,"483,827,828,829,830,834,835,836,837",9
833,"354,738,830,831,834,835,836,837",8
834,"335,440,829,830,831,832,833,836,838,839",10
835,"830,831,832,833,836,837,838,839,840",9
836,"72,831,832,833,834,835,837,838,839,840,841",11
837,"715,832,833,835,836,838,839,840,841,842,850",11
838,"472,834,835,836,837,839,840,841,842,843",10
839,"214,743,834,835,836,837,838,840,841,843,844",11
840,"835,836,837,838,839,841,842,843,844,845",10
841,"836,837,838,839,840,842,843,844,845,846",10
842,"413,430,765,837,838,840,841,843,845,846,847",11
843,"838,839,840,841,842,844,845,846,847,848",10
844,"694,839,840,841,843,845,846,847,848,849,975",11
845,"840,841,842,843,844,846,847,848,849,850",10
846,"841,842,843,844,845,847,848,849,850,851",10
847,"842,843,844,845,846,848,849,850,851,852",10
848,"202,843,844,845,846,847,850,851,852,853",10
849,"844,845,846,847,850,851,852,853,854",9
850,"837,845,846,847,848,849,851,852,854,855",10
851,"846,847,848,849,850,852,853,854,855,856",10
852,"67,417,847,848,849,850,851,853,855,856,857",11
853,"607,848,849,851,852,854,855,856,857,858",10
854,"638,849,850,851,853,855,856,857,858,859",10
855,"850,851,852,853,854,856,857,858,859,860",10
856,"851,852,853,854,855,857,858,859,860,861",10
857,"180,593,852,853,854,855,856,858,859,860,861",11
858,"853,854,855,856,857,859,860,861,862,863",10
859,"854,855,856,857,858,860,861,862,863,864",10
860,"422,855,856,857,858,859,861,862,863,864",10
861,"543,856,857,858,859,860,862,863,864,865,866",11
862,"858,859,860,861,863,864,865,866,867",9
863,"823,858,859,860,861,862,864,865,866,867,868",11
864,"859,860,861,862,863,865,866,867,868,869",10
865,"8,861,862,863,864,866,867,868,869",9
866,"405,861,862,863,864,865,868,869,870,871",10
867,"806,862,863,864,865,868,869,870,871,940",10
868,"863,864,865,866,867,869,870,871,872,873",10
869,"555,777,864,865,866,867,868,870,871,872,873,874",12
870,"103,866,867,868,869,871,872,873,874,875",10
871,"866,867,868,869,870,872,873,874,875,876",10
872,"286,820,868,869,870,871,873,876,877",9
873,"868,869,870,871,872,874,875,876,877,878",10
874,"869,870,871,873,875,876,877,878,879",9
875,"870,871,873,874,876,877,878,879,880",9
876,"667,673,871,872,873,874,875,878,879,880",10
877,"872,873,874,875,878,879,880,881,882",9
878,"873,874,875,876,877,879,880,881,882,883",10
879,"223,874,875,876,877,878,880,881,882,883,884",11
880,"875,876,877,878,879,881,882,883,884,885",10
881,"877,878,879,880,882,883,884,885,886,983",10
882,"877,878,879,880,881,883,884,885,886,887",10
883,"800,878,879,880,881,882,885,886,887,888",10
884,"879,880,881,882,885,886,887,888,889",9
885,"552,616,707,880,881,882,883,884,886,887,889,890",12
886,"481,881,882,883,884,885,887,888,889,890,891",11
887,"882,883,884,885,886,888,889,890,891,892",10
888,"883,884,886,887,889,890,891,892,893",9
889,"884,885,886,887,888,890,891,892,893,894",10
890,"885,886,887,888,889,891,892,893,895,946",10
891,"886,887,888,889,890,892,893,894,895,896",10
892,"765,789,887,888,889,890,891,893,894,895,896,897",12
893,"888,889,890,891,892,894,895,896,897,898",10
894,"690,889,891,892,893,895,896,899,925",9
895,"253,591,890,891,892,893,894,896,898,899",10
896,"220,693,891,892,893,894,895,897,898,899,901",11
897,"47,184,267,556,892,893,896,898,901,902",10
898,"266,816,893,895,896,897,899,900,901,902,903",11
899,"894,895,896,898,900,901,902,903,904",9
900,"898,899,901,902,903,904,905",7
901,"162,896,897,898,899,900,902,903,904,905,906",11
902,"897,898,899,900,901,903,904,905,906,907",10
903,"344,898,899,900,901,902,904,905,906,907,908",11
904,"899,900,901,902,903,905,906,907,908,909,981",11
905,"328,900,901,902,903,904,906,908,909,910",10
906,"901,902,903,904,905,907,908,909,910,911",10
907,"902,903,904,906,908,909,910,911,912",9
908,"903,904,905,906,907,909,910,911,912,913",10
909,"904,905,906,907,908,910,911,912,913,914",10
910,"905,906,907,908,909,911,912,913,914,915",10
911,"131,181,906,907,908,909,910,912,913,916",10
912,"907,908,909,910,911,913,914,915,916,917",10
913,"908,909,910,911,912,914,915,916,917,918",10
914,"909,910,912,913,915,916,917,918,919",9
915,"113,423,705,910,912,913,914,916,917,918,919",11
916,"911,912,913,914,915,917,918,919,920,921",10
917,"96,912,913,914,915,916,918,919,921,922",10
918,"828,913,914,915,916,917,919,920,921,922,923",11
919,"914,915,916,917,918,920,921,922,923,924",10
920,"321,916,918,919,921,922,923,924,925",9
921,"916,917,918,919,920,922,923,924,925,926",10
922,"917,918,919,920,921,923,924,925,926,927",10
923,"122,918,919,920,921,922,924,925,926,928",10
924,"415,919,920,921,922,923,925,926,927,928,929",11
925,"39,894,920,921,922,923,924,926,927,928,929,930",12
926,"921,922,923,924,925,927,928,929,930,931",10
927,"440,763,765,922,924,925,926,928,929,930,931",11
928,"468,753,923,924,925,926,927,929,930,932,933",11
929,"924,925,926,927,928,930,931,932,933,934",10
930,"103,461,925,926,927,928,929,931,932,933,935",11
931,"926,927,929,930,932,933,934,935,936,946",10
932,"93,132,928,929,930,931,934,935,936,937",10
933,"928,929,930,931,934,935,936,937,938",9
934,"425,575,929,931,932,933,936,937,938,939",10
935,"802,930,931,932,933,936,937,938,939,940",10
936,"546,931,932,933,934,935,937,939,940,941",10
937,"308,932,933,934,935,936,938,939,940,941,942",11
938,"933,934,935,937,939,940,941,942,943",9
939,"934,935,936,937,938,940,941,942,943,944",10
940,"867,935,936,937,938,939,941,942,943,945",10
941,"318,752,936,937,938,939,940,942,943,944,946",11
942,"147,937,938,939,940,941,943,944,945,946,947",11
943,"811,938,939,940,941,942,944,945,946,947,948",11
944,"420,939,941,942,943,945,947,948,949",9
945,"940,942,943,944,946,947,948,949,950",9
946,"458,890,931,941,942,943,945,947,948,950,951",11
947,"359,942,943,944,945,946,948,949,950,951,952",11
948,"588,943,944,945,946,947,949,950,951,952,953",11
949,"944,945,947,948,950,951,952,953,954",9
950,"227,733,810,945,946,947,948,949,953,954",10
951,"104,805,946,947,948,949,952,953,954,955,956,961",12
952,"785,947,948,949,951,953,954,955,956,957",10
953,"948,949,950,951,952,954,955,956,957,958",10
954,"644,949,950,951,952,953,955,957,958,959",10
955,"289,951,952,953,954,956,957,958,959,960",10
956,"241,554,951,952,953,955,958,959,960,961",10
957,"952,953,954,955,958,959,960,961,962",9
958,"804,953,954,955,956,957,959,960,961,962,963",11
959,"28,954,955,956,957,958,960,961,962,964",10
960,"955,956,957,958,959,961,962,963,964,965",10
961,"951,956,957,958,959,960,962,964,965,966",10
962,"455,617,957,958,959,960,961,963,964,965,966,967",12
963,"409,489,958,960,962,964,965,966",8
964,"959,960,961,962,963,965,966,967,968,969",10
965,"374,960,961,962,963,964,966,967,968,969,970",11
966,"961,962,963,964,965,967,968,969,970,971",10
967,"99,962,964,965,966,968,969,970,972",9
968,"25,98,964,965,966,967,969,970,971,972,973",11
969,"492,580,738,793,964,965,966,967,968,970,971,973,974",13
970,"18,965,966,967,968,969,971,973,974,975",10
971,"614,966,968,969,970,972,973,974,975,976",10
972,"967,968,971,973,974,975,976,977",8
973,"968,969,970,971,972,974,975,976,977,978",10
974,"205,969,970,971,972,973,975,976,977,978,979",11
975,"844,970,971,972,973,974,976,978,979,980",10
976,"503,971,972,973,974,975,977,978,979,980,981",11
977,"210,751,972,973,974,976,978,980,981,982",10
978,"973,974,975,976,977,979,980,981,982,983",10
979,"974,975,976,978,980,981,982,983,984",9
980,"711,975,976,977,978,979,981,982,983,984,985",11
981,"332,746,904,976,977,978,979,980,982,983,985",11
982,"621,977,978,979,980,981,983,985,986,987",10
983,"659,881,978,979,980,981,982,984,985,986,987",11
984,"518,647,979,980,983,986,987,988",8
985,"539,805,980,981,982,983,986,987,988,989",10
986,"982,983,984,985,987,988,989,990,991",9
987,"410,982,983,984,985,986,988,989,991,992",10
988,"244,984,985,986,987,989,990,991,992,993",10
989,"224,985,986,987,988,991,992,993,994",9
990,"986,988,991,992,993,994,995",7
991,"986,987,988,989,990,992,993,994,995,996",10
992,"987,988,989,990,991,993,994,995,996,997",10
993,"275,277,988,989,990,991,992,994,995,996",10
994,"687,989,990,991,992,993,995,997,998,999",10
995,"990,991,992,993,994,996,997,998,999",9
996,"991,992,993,995,997,998,999",7
997,"732,992,994,995,996,999",6
998,"994,995,996,999",4
999,"117,139,471,994,995,996,997,998",8
